"BehaviorSpace results (NetLogo 7.0.4)","Table version 2.0"
"C:\DevTools\NetLogo\models\Sample Models\Social Science\Rebellion.nlogox"
"legitimacy-sudden-drop"
"06/30/2026 13:10:50:461 +0200"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"0","39","0","39"
"[run number]","movement?","initial-cop-density","initial-agent-density","vision","max-jail-term","[step]","count agents with [active?]","count agents with [jail-term > 0]","count cops","government-legitimacy"
"2","true","4","70","7","30","128","1","455","64","0.7"
"3","true","4","70","7","30","131","0","498","64","0.7"
"4","true","4","70","7","30","97","0","628","64","0.7"
"1","true","4","70","7","30","130","42","422","64","0.7"
"3","true","4","70","7","30","132","1","475","64","0.7"
"4","true","4","70","7","30","98","2","603","64","0.7"
"2","true","4","70","7","30","129","1","428","64","0.7"
"1","true","4","70","7","30","131","102","424","64","0.7"
"3","true","4","70","7","30","133","0","443","64","0.7"
"4","true","4","70","7","30","99","0","577","64","0.7"
"2","true","4","70","7","30","130","2","400","64","0.7"
"1","true","4","70","7","30","132","192","455","64","0.7"
"3","true","4","70","7","30","134","0","415","64","0.7"
"4","true","4","70","7","30","100","2","546","64","0.7"
"2","true","4","70","7","30","131","1","376","64","0.7"
"1","true","4","70","7","30","133","207","475","64","0.7"
"3","true","4","70","7","30","135","0","370","64","0.7"
"4","true","4","70","7","30","101","1","519","64","0.7"
"1","true","4","70","7","30","134","187","502","64","0.7"
"2","true","4","70","7","30","132","0","344","64","0.7"
"3","true","4","70","7","30","136","3","346","64","0.7"
"1","true","4","70","7","30","135","162","521","64","0.7"
"4","true","4","70","7","30","102","1","499","64","0.7"
"2","true","4","70","7","30","133","49","331","64","0.7"
"1","true","4","70","7","30","136","147","542","64","0.7"
"3","true","4","70","7","30","137","0","321","64","0.7"
"4","true","4","70","7","30","103","3","468","64","0.7"
"2","true","4","70","7","30","134","236","343","64","0.7"
"1","true","4","70","7","30","137","127","561","64","0.7"
"3","true","4","70","7","30","138","7","289","64","0.7"
"4","true","4","70","7","30","104","13","449","64","0.7"
"2","true","4","70","7","30","135","339","376","64","0.7"
"1","true","4","70","7","30","138","87","568","64","0.7"
"3","true","4","70","7","30","139","87","283","64","0.7"
"2","true","4","70","7","30","136","311","406","64","0.7"
"1","true","4","70","7","30","139","51","575","64","0.7"
"4","true","4","70","7","30","105","3","422","64","0.7"
"1","true","4","70","7","30","140","33","580","64","0.7"
"2","true","4","70","7","30","137","280","422","64","0.7"
"3","true","4","70","7","30","140","308","301","64","0.7"
"4","true","4","70","7","30","106","9","404","64","0.7"
"1","true","4","70","7","30","141","10","580","64","0.7"
"2","true","4","70","7","30","138","263","450","64","0.7"
"3","true","4","70","7","30","141","392","331","64","0.7"
"1","true","4","70","7","30","142","1","548","64","0.7"
"4","true","4","70","7","30","107","51","399","64","0.7"
"2","true","4","70","7","30","139","235","478","64","0.7"
"1","true","4","70","7","30","143","1","521","64","0.7"
"3","true","4","70","7","30","142","364","361","64","0.7"
"4","true","4","70","7","30","108","133","401","64","0.7"
"2","true","4","70","7","30","140","207","504","64","0.7"
"1","true","4","70","7","30","144","1","489","64","0.7"
"3","true","4","70","7","30","143","334","393","64","0.7"
"2","true","4","70","7","30","141","182","535","64","0.7"
"1","true","4","70","7","30","145","1","448","64","0.7"
"4","true","4","70","7","30","109","279","424","64","0.7"
"3","true","4","70","7","30","144","302","422","64","0.7"
"2","true","4","70","7","30","142","145","568","64","0.7"
"1","true","4","70","7","30","146","2","425","64","0.7"
"4","true","4","70","7","30","110","273","454","64","0.7"
"3","true","4","70","7","30","145","272","455","64","0.7"
"2","true","4","70","7","30","143","109","586","64","0.7"
"1","true","4","70","7","30","147","4","392","64","0.7"
"3","true","4","70","7","30","146","239","477","64","0.7"
"2","true","4","70","7","30","144","69","606","64","0.7"
"4","true","4","70","7","30","111","240","475","64","0.7"
"1","true","4","70","7","30","148","1","374","64","0.7"
"2","true","4","70","7","30","145","27","613","64","0.7"
"3","true","4","70","7","30","147","218","490","64","0.7"
"4","true","4","70","7","30","112","220","490","64","0.7"
"2","true","4","70","7","30","146","5","611","64","0.7"
"1","true","4","70","7","30","149","15","371","64","0.7"
"3","true","4","70","7","30","148","204","513","64","0.7"
"2","true","4","70","7","30","147","13","582","64","0.7"
"4","true","4","70","7","30","113","207","523","64","0.7"
"3","true","4","70","7","30","149","181","535","64","0.7"
"1","true","4","70","7","30","150","50","365","64","0.7"
"2","true","4","70","7","30","148","16","562","64","0.7"
"4","true","4","70","7","30","114","167","551","64","0.7"
"3","true","4","70","7","30","150","157","563","64","0.7"
"2","true","4","70","7","30","149","16","556","64","0.7"
"1","true","4","70","7","30","151","138","393","64","0.7"
"4","true","4","70","7","30","115","136","566","64","0.7"
"3","true","4","70","7","30","151","128","589","64","0.7"
"2","true","4","70","7","30","150","23","544","64","0.7"
"1","true","4","70","7","30","152","243","428","64","0.7"
"3","true","4","70","7","30","152","85","619","64","0.7"
"2","true","4","70","7","30","151","28","534","64","0.7"
"4","true","4","70","7","30","116","125","585","64","0.7"
"1","true","4","70","7","30","153","233","461","64","0.7"
"3","true","4","70","7","30","153","44","654","64","0.7"
"2","true","4","70","7","30","152","26","527","64","0.7"
"4","true","4","70","7","30","117","95","602","64","0.7"
"3","true","4","70","7","30","154","2","656","64","0.7"
"1","true","4","70","7","30","154","196","500","64","0.7"
"2","true","4","70","7","30","153","11","518","64","0.7"
"4","true","4","70","7","30","118","57","622","64","0.7"
"3","true","4","70","7","30","155","0","627","64","0.7"
"1","true","4","70","7","30","155","169","517","64","0.7"
"2","true","4","70","7","30","154","18","499","64","0.7"
"3","true","4","70","7","30","156","1","603","64","0.7"
"4","true","4","70","7","30","119","24","632","64","0.7"
"1","true","4","70","7","30","156","145","533","64","0.7"
"3","true","4","70","7","30","157","2","574","64","0.7"
"2","true","4","70","7","30","155","39","493","64","0.7"
"4","true","4","70","7","30","120","2","612","64","0.7"
"1","true","4","70","7","30","157","133","555","64","0.7"
"3","true","4","70","7","30","158","1","545","64","0.7"
"2","true","4","70","7","30","156","67","497","64","0.7"
"4","true","4","70","7","30","121","0","576","64","0.7"
"1","true","4","70","7","30","158","106","586","64","0.7"
"3","true","4","70","7","30","159","0","509","64","0.7"
"2","true","4","70","7","30","157","90","527","64","0.7"
"4","true","4","70","7","30","122","4","550","64","0.7"
"1","true","4","70","7","30","159","60","609","64","0.7"
"3","true","4","70","7","30","160","3","479","64","0.7"
"2","true","4","70","7","30","158","95","544","64","0.7"
"1","true","4","70","7","30","160","22","605","64","0.7"
"3","true","4","70","7","30","161","1","458","64","0.7"
"4","true","4","70","7","30","123","2","539","64","0.7"
"2","true","4","70","7","30","159","104","568","64","0.7"
"1","true","4","70","7","30","161","10","594","64","0.7"
"3","true","4","70","7","30","162","1","433","64","0.7"
"2","true","4","70","7","30","160","70","590","64","0.7"
"4","true","4","70","7","30","124","4","519","64","0.7"
"1","true","4","70","7","30","162","0","564","64","0.7"
"2","true","4","70","7","30","161","18","604","64","0.7"
"3","true","4","70","7","30","163","1","389","64","0.7"
"1","true","4","70","7","30","163","0","519","64","0.7"
"4","true","4","70","7","30","125","51","501","64","0.7"
"2","true","4","70","7","30","162","1","563","64","0.7"
"3","true","4","70","7","30","164","1","371","64","0.7"
"1","true","4","70","7","30","164","0","483","64","0.7"
"4","true","4","70","7","30","126","102","510","64","0.7"
"2","true","4","70","7","30","163","2","529","64","0.7"
"1","true","4","70","7","30","165","3","453","64","0.7"
"3","true","4","70","7","30","165","1","337","64","0.7"
"2","true","4","70","7","30","164","2","499","64","0.7"
"4","true","4","70","7","30","127","126","518","64","0.7"
"1","true","4","70","7","30","166","1","433","64","0.7"
"3","true","4","70","7","30","166","0","314","64","0.7"
"2","true","4","70","7","30","165","12","465","64","0.7"
"4","true","4","70","7","30","128","121","561","64","0.7"
"1","true","4","70","7","30","167","1","405","64","0.7"
"3","true","4","70","7","30","167","0","290","64","0.7"
"2","true","4","70","7","30","166","26","444","64","0.7"
"4","true","4","70","7","30","129","87","569","64","0.7"
"1","true","4","70","7","30","168","2","381","64","0.7"
"2","true","4","70","7","30","167","74","436","64","0.7"
"3","true","4","70","7","30","168","0","263","64","0.7"
"4","true","4","70","7","30","130","75","583","64","0.7"
"1","true","4","70","7","30","169","41","367","64","0.7"
"2","true","4","70","7","30","168","175","457","64","0.7"
"4","true","4","70","7","30","131","68","605","64","0.7"
"3","true","4","70","7","30","169","55","244","64","0.7"
"1","true","4","70","7","30","170","125","378","64","0.7"
"2","true","4","70","7","30","169","223","482","64","0.7"
"4","true","4","70","7","30","132","30","610","64","0.7"
"3","true","4","70","7","30","170","256","256","64","0.7"
"2","true","4","70","7","30","170","203","515","64","0.7"
"4","true","4","70","7","30","133","14","594","64","0.7"
"1","true","4","70","7","30","171","277","403","64","0.7"
"3","true","4","70","7","30","171","427","290","64","0.7"
"2","true","4","70","7","30","171","169","552","64","0.7"
"4","true","4","70","7","30","134","15","573","64","0.7"
"1","true","4","70","7","30","172","267","436","64","0.7"
"2","true","4","70","7","30","172","133","576","64","0.7"
"3","true","4","70","7","30","172","404","320","64","0.7"
"4","true","4","70","7","30","135","19","557","64","0.7"
"1","true","4","70","7","30","173","234","468","64","0.7"
"2","true","4","70","7","30","173","104","598","64","0.7"
"3","true","4","70","7","30","173","376","359","64","0.7"
"4","true","4","70","7","30","136","6","536","64","0.7"
"1","true","4","70","7","30","174","203","496","64","0.7"
"2","true","4","70","7","30","174","71","620","64","0.7"
"1","true","4","70","7","30","175","173","516","64","0.7"
"3","true","4","70","7","30","174","335","382","64","0.7"
"4","true","4","70","7","30","137","9","494","64","0.7"
"2","true","4","70","7","30","175","38","641","64","0.7"
"1","true","4","70","7","30","176","142","534","64","0.7"
"2","true","4","70","7","30","176","2","632","64","0.7"
"3","true","4","70","7","30","175","311","408","64","0.7"
"4","true","4","70","7","30","138","10","475","64","0.7"
"2","true","4","70","7","30","177","0","587","64","0.7"
"1","true","4","70","7","30","177","118","559","64","0.7"
"3","true","4","70","7","30","176","287","429","64","0.7"
"2","true","4","70","7","30","178","2","553","64","0.7"
"4","true","4","70","7","30","139","2","451","64","0.7"
"1","true","4","70","7","30","178","88","574","64","0.7"
"3","true","4","70","7","30","177","264","453","64","0.7"
"2","true","4","70","7","30","179","2","526","64","0.7"
"1","true","4","70","7","30","179","55","572","64","0.7"
"4","true","4","70","7","30","140","1","414","64","0.7"
"2","true","4","70","7","30","180","0","495","64","0.7"
"3","true","4","70","7","30","178","242","487","64","0.7"
"1","true","4","70","7","30","180","43","574","64","0.7"
"2","true","4","70","7","30","181","0","463","64","0.7"
"1","true","4","70","7","30","181","36","580","64","0.7"
"4","true","4","70","7","30","141","0","404","64","0.7"
"3","true","4","70","7","30","179","208","518","64","0.7"
"1","true","4","70","7","30","182","31","584","64","0.7"
"3","true","4","70","7","30","180","174","545","64","0.7"
"2","true","4","70","7","30","182","0","425","64","0.7"
"4","true","4","70","7","30","142","1","374","64","0.7"
"1","true","4","70","7","30","183","18","572","64","0.7"
"3","true","4","70","7","30","181","141","580","64","0.7"
"2","true","4","70","7","30","183","0","387","64","0.7"
"1","true","4","70","7","30","184","0","569","64","0.7"
"3","true","4","70","7","30","182","101","616","64","0.7"
"4","true","4","70","7","30","143","4","339","64","0.7"
"2","true","4","70","7","30","184","4","363","64","0.7"
"3","true","4","70","7","30","183","60","640","64","0.7"
"1","true","4","70","7","30","185","1","530","64","0.7"
"4","true","4","70","7","30","144","2","321","64","0.7"
"2","true","4","70","7","30","185","2","334","64","0.7"
"3","true","4","70","7","30","184","20","653","64","0.7"
"1","true","4","70","7","30","186","0","496","64","0.7"
"3","true","4","70","7","30","185","0","638","64","0.7"
"1","true","4","70","7","30","187","1","465","64","0.7"
"2","true","4","70","7","30","186","0","314","64","0.7"
"3","true","4","70","7","30","186","1","611","64","0.7"
"4","true","4","70","7","30","145","15","307","64","0.7"
"1","true","4","70","7","30","188","1","439","64","0.7"
"3","true","4","70","7","30","187","2","575","64","0.7"
"2","true","4","70","7","30","187","2","282","64","0.7"
"4","true","4","70","7","30","146","120","314","64","0.7"
"1","true","4","70","7","30","189","1","406","64","0.7"
"3","true","4","70","7","30","188","0","563","64","0.7"
"2","true","4","70","7","30","188","45","277","64","0.7"
"3","true","4","70","7","30","189","2","528","64","0.7"
"1","true","4","70","7","30","190","2","383","64","0.7"
"4","true","4","70","7","30","147","344","348","64","0.7"
"3","true","4","70","7","30","190","3","498","64","0.7"
"2","true","4","70","7","30","189","296","316","64","0.7"
"1","true","4","70","7","30","191","1","360","64","0.7"
"3","true","4","70","7","30","191","2","476","64","0.7"
"4","true","4","70","7","30","148","350","383","64","0.7"
"2","true","4","70","7","30","190","368","350","64","0.7"
"1","true","4","70","7","30","192","2","331","64","0.7"
"3","true","4","70","7","30","192","1","450","64","0.7"
"2","true","4","70","7","30","191","335","390","64","0.7"
"4","true","4","70","7","30","149","318","420","64","0.7"
"1","true","4","70","7","30","193","2","313","64","0.7"
"3","true","4","70","7","30","193","3","430","64","0.7"
"2","true","4","70","7","30","192","297","423","64","0.7"
"3","true","4","70","7","30","194","0","398","64","0.7"
"4","true","4","70","7","30","150","277","446","64","0.7"
"1","true","4","70","7","30","194","13","299","64","0.7"
"2","true","4","70","7","30","193","265","451","64","0.7"
"3","true","4","70","7","30","195","0","376","64","0.7"
"4","true","4","70","7","30","151","252","482","64","0.7"
"1","true","4","70","7","30","195","86","306","64","0.7"
"2","true","4","70","7","30","194","235","470","64","0.7"
"3","true","4","70","7","30","196","0","350","64","0.7"
"4","true","4","70","7","30","152","216","502","64","0.7"
"1","true","4","70","7","30","196","269","341","64","0.7"
"2","true","4","70","7","30","195","217","492","64","0.7"
"3","true","4","70","7","30","197","2","314","64","0.7"
"4","true","4","70","7","30","153","195","523","64","0.7"
"1","true","4","70","7","30","197","329","369","64","0.7"
"2","true","4","70","7","30","196","194","527","64","0.7"
"3","true","4","70","7","30","198","2","286","64","0.7"
"4","true","4","70","7","30","154","172","555","64","0.7"
"2","true","4","70","7","30","197","158","556","64","0.7"
"1","true","4","70","7","30","198","303","395","64","0.7"
"2","true","4","70","7","30","198","123","579","64","0.7"
"3","true","4","70","7","30","199","0","267","64","0.7"
"4","true","4","70","7","30","155","139","579","64","0.7"
"1","true","4","70","7","30","199","276","420","64","0.7"
"2","true","4","70","7","30","199","92","610","64","0.7"
"4","true","4","70","7","30","156","105","603","64","0.7"
"1","true","4","70","7","30","200","251","445","64","0.7"
"3","true","4","70","7","30","200","3","244","64","0.7"
"2","true","4","70","7","30","200","51","613","64","0.7"
"4","true","4","70","7","30","157","68","625","64","0.7"
"1","true","4","70","7","30","201","224","474","64","0.7"
"2","true","4","70","7","30","201","16","621","64","0.7"
"3","true","4","70","7","30","201","3","211","64","0.7"
"4","true","4","70","7","30","158","15","627","64","0.7"
"2","true","4","70","7","30","202","1","607","64","0.7"
"1","true","4","70","7","30","202","197","500","64","0.7"
"3","true","4","70","7","30","202","2","191","64","0.7"
"2","true","4","70","7","30","203","0","577","64","0.7"
"4","true","4","70","7","30","159","15","613","64","0.7"
"1","true","4","70","7","30","203","169","529","64","0.7"
"2","true","4","70","7","30","204","1","551","64","0.7"
"3","true","4","70","7","30","203","2","170","64","0.7"
"1","true","4","70","7","30","204","135","556","64","0.7"
"4","true","4","70","7","30","160","2","595","64","0.7"
"2","true","4","70","7","30","205","1","530","64","0.7"
"1","true","4","70","7","30","205","107","592","64","0.7"
"4","true","4","70","7","30","161","2","573","64","0.7"
"3","true","4","70","7","30","204","1","158","64","0.7"
"2","true","4","70","7","30","206","10","507","64","0.7"
"1","true","4","70","7","30","206","50","604","64","0.7"
"4","true","4","70","7","30","162","1","537","64","0.7"
"3","true","4","70","7","30","205","0","143","64","0.7"
"1","true","4","70","7","30","207","30","617","64","0.7"
"2","true","4","70","7","30","207","28","494","64","0.7"
"4","true","4","70","7","30","163","1","513","64","0.7"
"1","true","4","70","7","30","208","6","613","64","0.7"
"2","true","4","70","7","30","208","49","494","64","0.7"
"3","true","4","70","7","30","206","4","130","64","0.7"
"1","true","4","70","7","30","209","0","586","64","0.7"
"4","true","4","70","7","30","164","1","490","64","0.7"
"2","true","4","70","7","30","209","27","494","64","0.7"
"1","true","4","70","7","30","210","0","551","64","0.7"
"2","true","4","70","7","30","210","15","488","64","0.7"
"1","true","4","70","7","30","211","3","519","64","0.7"
"4","true","4","70","7","30","165","2","465","64","0.7"
"3","true","4","70","7","30","207","142","140","64","0.7"
"1","true","4","70","7","30","212","1","502","64","0.7"
"2","true","4","70","7","30","211","63","474","64","0.7"
"4","true","4","70","7","30","166","5","440","64","0.7"
"3","true","4","70","7","30","208","495","186","64","0.7"
"1","true","4","70","7","30","213","3","480","64","0.7"
"2","true","4","70","7","30","212","124","486","64","0.7"
"4","true","4","70","7","30","167","1","415","64","0.7"
"1","true","4","70","7","30","214","1","449","64","0.7"
"2","true","4","70","7","30","213","166","505","64","0.7"
"3","true","4","70","7","30","209","508","225","64","0.7"
"4","true","4","70","7","30","168","0","387","64","0.7"
"1","true","4","70","7","30","215","1","432","64","0.7"
"2","true","4","70","7","30","214","173","534","64","0.7"
"3","true","4","70","7","30","210","469","263","64","0.7"
"2","true","4","70","7","30","215","146","556","64","0.7"
"1","true","4","70","7","30","216","1","411","64","0.7"
"4","true","4","70","7","30","169","1","358","64","0.7"
"2","true","4","70","7","30","216","128","583","64","0.7"
"3","true","4","70","7","30","211","431","309","64","0.7"
"1","true","4","70","7","30","217","1","386","64","0.7"
"4","true","4","70","7","30","170","0","340","64","0.7"
"2","true","4","70","7","30","217","89","598","64","0.7"
"3","true","4","70","7","30","212","384","359","64","0.7"
"1","true","4","70","7","30","218","1","360","64","0.7"
"2","true","4","70","7","30","218","49","624","64","0.7"
"4","true","4","70","7","30","171","1","310","64","0.7"
"3","true","4","70","7","30","213","334","409","64","0.7"
"2","true","4","70","7","30","219","6","627","64","0.7"
"1","true","4","70","7","30","219","0","336","64","0.7"
"2","true","4","70","7","30","220","1","585","64","0.7"
"3","true","4","70","7","30","214","286","448","64","0.7"
"1","true","4","70","7","30","220","1","301","64","0.7"
"4","true","4","70","7","30","172","2","283","64","0.7"
"2","true","4","70","7","30","221","1","548","64","0.7"
"3","true","4","70","7","30","215","246","496","64","0.7"
"1","true","4","70","7","30","221","5","288","64","0.7"
"2","true","4","70","7","30","222","1","503","64","0.7"
"4","true","4","70","7","30","173","4","250","64","0.7"
"3","true","4","70","7","30","216","199","525","64","0.7"
"2","true","4","70","7","30","223","2","467","64","0.7"
"1","true","4","70","7","30","222","1","271","64","0.7"
"3","true","4","70","7","30","217","167","565","64","0.7"
"4","true","4","70","7","30","174","1","239","64","0.7"
"2","true","4","70","7","30","224","0","444","64","0.7"
"3","true","4","70","7","30","218","124","598","64","0.7"
"1","true","4","70","7","30","223","19","245","64","0.7"
"3","true","4","70","7","30","219","69","622","64","0.7"
"2","true","4","70","7","30","225","0","415","64","0.7"
"4","true","4","70","7","30","175","2","210","64","0.7"
"1","true","4","70","7","30","224","131","261","64","0.7"
"3","true","4","70","7","30","220","22","635","64","0.7"
"2","true","4","70","7","30","226","1","380","64","0.7"
"3","true","4","70","7","30","221","3","618","64","0.7"
"1","true","4","70","7","30","225","352","280","64","0.7"
"2","true","4","70","7","30","227","5","358","64","0.7"
"3","true","4","70","7","30","222","6","600","64","0.7"
"4","true","4","70","7","30","176","6","201","64","0.7"
"3","true","4","70","7","30","223","0","578","64","0.7"
"1","true","4","70","7","30","226","390","308","64","0.7"
"2","true","4","70","7","30","228","1","335","64","0.7"
"4","true","4","70","7","30","177","125","204","64","0.7"
"3","true","4","70","7","30","224","4","560","64","0.7"
"1","true","4","70","7","30","227","362","342","64","0.7"
"2","true","4","70","7","30","229","14","320","64","0.7"
"3","true","4","70","7","30","225","1","528","64","0.7"
"1","true","4","70","7","30","228","328","367","64","0.7"
"4","true","4","70","7","30","178","399","240","64","0.7"
"2","true","4","70","7","30","230","105","323","64","0.7"
"3","true","4","70","7","30","226","2","499","64","0.7"
"1","true","4","70","7","30","229","303","406","64","0.7"
"3","true","4","70","7","30","227","2","467","64","0.7"
"2","true","4","70","7","30","231","298","353","64","0.7"
"4","true","4","70","7","30","179","458","281","64","0.7"
"3","true","4","70","7","30","228","2","445","64","0.7"
"1","true","4","70","7","30","230","264","442","64","0.7"
"2","true","4","70","7","30","232","332","386","64","0.7"
"3","true","4","70","7","30","229","0","414","64","0.7"
"1","true","4","70","7","30","231","227","479","64","0.7"
"4","true","4","70","7","30","180","416","317","64","0.7"
"2","true","4","70","7","30","233","299","414","64","0.7"
"3","true","4","70","7","30","230","1","394","64","0.7"
"1","true","4","70","7","30","232","190","510","64","0.7"
"2","true","4","70","7","30","234","271","448","64","0.7"
"4","true","4","70","7","30","181","380","346","64","0.7"
"3","true","4","70","7","30","231","0","363","64","0.7"
"1","true","4","70","7","30","233","154","534","64","0.7"
"2","true","4","70","7","30","235","239","476","64","0.7"
"1","true","4","70","7","30","234","125","560","64","0.7"
"4","true","4","70","7","30","182","352","377","64","0.7"
"3","true","4","70","7","30","232","3","335","64","0.7"
"2","true","4","70","7","30","236","209","515","64","0.7"
"1","true","4","70","7","30","235","95","592","64","0.7"
"3","true","4","70","7","30","233","15","310","64","0.7"
"4","true","4","70","7","30","183","320","416","64","0.7"
"2","true","4","70","7","30","237","170","537","64","0.7"
"1","true","4","70","7","30","236","53","626","64","0.7"
"2","true","4","70","7","30","238","148","562","64","0.7"
"1","true","4","70","7","30","237","16","635","64","0.7"
"3","true","4","70","7","30","234","157","308","64","0.7"
"4","true","4","70","7","30","184","283","455","64","0.7"
"1","true","4","70","7","30","238","3","618","64","0.7"
"2","true","4","70","7","30","239","113","581","64","0.7"
"3","true","4","70","7","30","235","351","325","64","0.7"
"1","true","4","70","7","30","239","3","595","64","0.7"
"2","true","4","70","7","30","240","82","608","64","0.7"
"4","true","4","70","7","30","185","243","494","64","0.7"
"3","true","4","70","7","30","236","368","360","64","0.7"
"1","true","4","70","7","30","240","0","562","64","0.7"
"2","true","4","70","7","30","241","49","630","64","0.7"
"4","true","4","70","7","30","186","205","537","64","0.7"
"1","true","4","70","7","30","241","2","547","64","0.7"
"2","true","4","70","7","30","242","31","632","64","0.7"
"3","true","4","70","7","30","237","333","382","64","0.7"
"4","true","4","70","7","30","187","160","567","64","0.7"
"2","true","4","70","7","30","243","6","614","64","0.7"
"1","true","4","70","7","30","242","0","522","64","0.7"
"3","true","4","70","7","30","238","313","421","64","0.7"
"2","true","4","70","7","30","244","0","586","64","0.7"
"1","true","4","70","7","30","243","0","487","64","0.7"
"4","true","4","70","7","30","188","124","611","64","0.7"
"3","true","4","70","7","30","239","272","444","64","0.7"
"2","true","4","70","7","30","245","3","559","64","0.7"
"1","true","4","70","7","30","244","1","463","64","0.7"
"4","true","4","70","7","30","189","63","638","64","0.7"
"3","true","4","70","7","30","240","250","472","64","0.7"
"2","true","4","70","7","30","246","2","537","64","0.7"
"4","true","4","70","7","30","190","12","648","64","0.7"
"1","true","4","70","7","30","245","0","437","64","0.7"
"2","true","4","70","7","30","247","1","511","64","0.7"
"3","true","4","70","7","30","241","218","507","64","0.7"
"4","true","4","70","7","30","191","2","621","64","0.7"
"1","true","4","70","7","30","246","3","419","64","0.7"
"2","true","4","70","7","30","248","1","490","64","0.7"
"3","true","4","70","7","30","242","186","534","64","0.7"
"4","true","4","70","7","30","192","1","603","64","0.7"
"1","true","4","70","7","30","247","0","390","64","0.7"
"3","true","4","70","7","30","243","160","564","64","0.7"
"2","true","4","70","7","30","249","0","459","64","0.7"
"4","true","4","70","7","30","193","0","570","64","0.7"
"1","true","4","70","7","30","248","0","368","64","0.7"
"3","true","4","70","7","30","244","130","590","64","0.7"
"2","true","4","70","7","30","250","0","435","64","0.7"
"5","true","4","70","7","30","0","0","0","64","0.9"
"4","true","4","70","7","30","194","4","549","64","0.7"
"3","true","4","70","7","30","245","94","620","64","0.7"
"1","true","4","70","7","30","249","2","340","64","0.7"
"3","true","4","70","7","30","246","50","634","64","0.7"
"4","true","4","70","7","30","195","13","524","64","0.7"
"5","true","4","70","7","30","1","0","0","64","0.9"
"1","true","4","70","7","30","250","1","316","64","0.7"
"3","true","4","70","7","30","247","16","629","64","0.7"
"6","true","4","70","7","30","0","0","0","64","0.9"
"4","true","4","70","7","30","196","21","511","64","0.7"
"3","true","4","70","7","30","248","5","613","64","0.7"
"5","true","4","70","7","30","2","0","0","64","0.9"
"3","true","4","70","7","30","249","0","579","64","0.7"
"6","true","4","70","7","30","1","0","0","64","0.9"
"4","true","4","70","7","30","197","14","507","64","0.7"
"3","true","4","70","7","30","250","0","555","64","0.7"
"7","true","4","70","7","30","0","0","0","64","0.9"
"4","true","4","70","7","30","198","50","501","64","0.7"
"5","true","4","70","7","30","3","0","0","64","0.9"
"6","true","4","70","7","30","2","0","0","64","0.9"
"4","true","4","70","7","30","199","57","509","64","0.7"
"7","true","4","70","7","30","1","0","0","64","0.9"
"5","true","4","70","7","30","4","0","0","64","0.9"
"6","true","4","70","7","30","3","0","0","64","0.9"
"4","true","4","70","7","30","200","56","514","64","0.7"
"7","true","4","70","7","30","2","0","0","64","0.9"
"5","true","4","70","7","30","5","0","0","64","0.9"
"6","true","4","70","7","30","4","0","0","64","0.9"
"4","true","4","70","7","30","201","60","532","64","0.7"
"7","true","4","70","7","30","3","0","0","64","0.9"
"4","true","4","70","7","30","202","109","541","64","0.7"
"5","true","4","70","7","30","6","0","0","64","0.9"
"6","true","4","70","7","30","5","0","0","64","0.9"
"4","true","4","70","7","30","203","118","556","64","0.7"
"7","true","4","70","7","30","4","0","0","64","0.9"
"5","true","4","70","7","30","7","0","0","64","0.9"
"6","true","4","70","7","30","6","0","0","64","0.9"
"4","true","4","70","7","30","204","110","574","64","0.7"
"7","true","4","70","7","30","5","0","0","64","0.9"
"4","true","4","70","7","30","205","91","588","64","0.7"
"5","true","4","70","7","30","8","0","0","64","0.9"
"6","true","4","70","7","30","7","0","0","64","0.9"
"4","true","4","70","7","30","206","63","586","64","0.7"
"7","true","4","70","7","30","6","0","0","64","0.9"
"5","true","4","70","7","30","9","0","0","64","0.9"
"6","true","4","70","7","30","8","0","0","64","0.9"
"4","true","4","70","7","30","207","59","594","64","0.7"
"7","true","4","70","7","30","7","0","0","64","0.9"
"4","true","4","70","7","30","208","23","593","64","0.7"
"5","true","4","70","7","30","10","0","0","64","0.9"
"6","true","4","70","7","30","9","0","0","64","0.9"
"4","true","4","70","7","30","209","7","572","64","0.7"
"7","true","4","70","7","30","8","0","0","64","0.9"
"5","true","4","70","7","30","11","0","0","64","0.9"
"6","true","4","70","7","30","10","0","0","64","0.9"
"4","true","4","70","7","30","210","10","547","64","0.7"
"7","true","4","70","7","30","9","0","0","64","0.9"
"5","true","4","70","7","30","12","0","0","64","0.9"
"4","true","4","70","7","30","211","6","516","64","0.7"
"6","true","4","70","7","30","11","0","0","64","0.9"
"7","true","4","70","7","30","10","0","0","64","0.9"
"4","true","4","70","7","30","212","2","504","64","0.7"
"5","true","4","70","7","30","13","0","0","64","0.9"
"6","true","4","70","7","30","12","0","0","64","0.9"
"4","true","4","70","7","30","213","1","481","64","0.7"
"7","true","4","70","7","30","11","0","0","64","0.9"
"5","true","4","70","7","30","14","0","0","64","0.9"
"6","true","4","70","7","30","13","0","0","64","0.9"
"4","true","4","70","7","30","214","1","445","64","0.7"
"7","true","4","70","7","30","12","0","0","64","0.9"
"5","true","4","70","7","30","15","0","0","64","0.9"
"4","true","4","70","7","30","215","2","422","64","0.7"
"6","true","4","70","7","30","14","0","0","64","0.9"
"7","true","4","70","7","30","13","0","0","64","0.9"
"4","true","4","70","7","30","216","1","392","64","0.7"
