"BehaviorSpace results (NetLogo 7.0.4)","Table version 2.0"
"C:\DevTools\NetLogo\models\Sample Models\Social Science\Rebellion.nlogox"
"tocqueville-legitimacy-erosion"
"06/30/2026 13:12:25:508 +0200"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"0","39","0","39"
"[run number]","movement?","initial-cop-density","initial-agent-density","vision","max-jail-term","[step]","count agents with [active?]","count agents with [jail-term > 0]","count cops","government-legitimacy"
"4","true","4","70","7","30","239","6","725","64","0.03935999999999995"
"2","true","4","70","7","30","229","96","835","64","0.07216"
"3","true","4","70","7","30","195","51","826","64","0.18368000000000007"
"1","true","4","70","7","30","247","104","839","64","0.01311999999999991"
"2","true","4","70","7","30","230","89","838","64","0.06887999999999994"
"3","true","4","70","7","30","196","39","830","64","0.1804"
"4","true","4","70","7","30","240","9","707","64","0.03608"
"2","true","4","70","7","30","231","75","842","64","0.06559999999999999"
"1","true","4","70","7","30","248","86","838","64","0.00983999999999996"
"3","true","4","70","7","30","197","52","823","64","0.17711999999999994"
"4","true","4","70","7","30","241","54","680","64","0.03280000000000005"
"2","true","4","70","7","30","232","58","848","64","0.06232000000000004"
"1","true","4","70","7","30","249","84","839","64","0.00656000000000001"
"3","true","4","70","7","30","198","51","820","64","0.17384"
"2","true","4","70","7","30","233","68","841","64","0.05903999999999998"
"1","true","4","70","7","30","250","82","851","64","0.0032800000000000606"
"4","true","4","70","7","30","242","145","678","64","0.0295200000000001"
"3","true","4","70","7","30","199","49","809","64","0.17056000000000004"
"5","true","4","70","7","30","0","0","0","64","0.82"
"2","true","4","70","7","30","234","60","837","64","0.05575999999999992"
"4","true","4","70","7","30","243","248","686","64","0.02623999999999993"
"3","true","4","70","7","30","200","67","795","64","0.16727999999999998"
"2","true","4","70","7","30","235","62","826","64","0.05247999999999997"
"4","true","4","70","7","30","244","252","697","64","0.02295999999999998"
"2","true","4","70","7","30","236","55","815","64","0.04920000000000002"
"3","true","4","70","7","30","201","78","790","64","0.16399999999999992"
"5","true","4","70","7","30","1","2","15","64","0.82"
"2","true","4","70","7","30","237","72","812","64","0.04592000000000007"
"3","true","4","70","7","30","202","70","785","64","0.16071999999999997"
"4","true","4","70","7","30","245","240","680","64","0.01968000000000003"
"2","true","4","70","7","30","238","68","805","64","0.04264000000000001"
"3","true","4","70","7","30","203","87","785","64","0.15744000000000002"
"4","true","4","70","7","30","246","257","683","64","0.01640000000000008"
"2","true","4","70","7","30","239","73","810","64","0.03935999999999995"
"5","true","4","70","7","30","2","2","19","64","0.81672"
"3","true","4","70","7","30","204","119","786","64","0.15416000000000007"
"2","true","4","70","7","30","240","69","824","64","0.03608"
"4","true","4","70","7","30","247","254","692","64","0.01311999999999991"
"2","true","4","70","7","30","241","76","829","64","0.03280000000000005"
"3","true","4","70","7","30","205","125","789","64","0.1508799999999999"
"4","true","4","70","7","30","248","246","711","64","0.00983999999999996"
"5","true","4","70","7","30","3","0","21","64","0.8134399999999999"
"2","true","4","70","7","30","242","60","816","64","0.0295200000000001"
"3","true","4","70","7","30","206","138","787","64","0.14759999999999995"
"4","true","4","70","7","30","249","229","724","64","0.00656000000000001"
"2","true","4","70","7","30","243","75","817","64","0.02623999999999993"
"4","true","4","70","7","30","250","215","718","64","0.0032800000000000606"
"2","true","4","70","7","30","244","81","813","64","0.02295999999999998"
"3","true","4","70","7","30","207","131","782","64","0.14432"
"6","true","4","70","7","30","0","0","0","64","0.82"
"5","true","4","70","7","30","4","0","24","64","0.81016"
"2","true","4","70","7","30","245","87","820","64","0.01968000000000003"
"3","true","4","70","7","30","208","132","772","64","0.14104000000000005"
"2","true","4","70","7","30","246","87","813","64","0.01640000000000008"
"3","true","4","70","7","30","209","154","786","64","0.13776"
"2","true","4","70","7","30","247","98","815","64","0.01311999999999991"
"6","true","4","70","7","30","1","2","11","64","0.82"
"5","true","4","70","7","30","5","0","25","64","0.8068799999999999"
"3","true","4","70","7","30","210","144","802","64","0.13447999999999993"
"2","true","4","70","7","30","248","94","809","64","0.00983999999999996"
"3","true","4","70","7","30","211","123","812","64","0.13119999999999998"
"2","true","4","70","7","30","249","93","827","64","0.00656000000000001"
"3","true","4","70","7","30","212","106","820","64","0.12792000000000003"
"2","true","4","70","7","30","250","88","820","64","0.0032800000000000606"
"6","true","4","70","7","30","2","0","15","64","0.81672"
"5","true","4","70","7","30","6","5","27","64","0.8036"
"7","true","4","70","7","30","0","0","0","64","0.82"
"3","true","4","70","7","30","213","95","810","64","0.12463999999999997"
"3","true","4","70","7","30","214","95","803","64","0.12135999999999991"
"5","true","4","70","7","30","7","133","51","64","0.8003199999999999"
"6","true","4","70","7","30","3","1","16","64","0.8134399999999999"
"3","true","4","70","7","30","215","116","807","64","0.11807999999999996"
"7","true","4","70","7","30","1","40","23","64","0.82"
"3","true","4","70","7","30","216","104","802","64","0.11480000000000001"
"5","true","4","70","7","30","8","398","105","64","0.79704"
"3","true","4","70","7","30","217","125","812","64","0.11152000000000006"
"6","true","4","70","7","30","4","0","19","64","0.81016"
"7","true","4","70","7","30","2","201","76","64","0.81672"
"3","true","4","70","7","30","218","114","816","64","0.10824"
"5","true","4","70","7","30","9","408","165","64","0.7937599999999999"
"3","true","4","70","7","30","219","109","823","64","0.10495999999999994"
"6","true","4","70","7","30","5","0","20","64","0.8068799999999999"
"3","true","4","70","7","30","220","104","834","64","0.10167999999999999"
"7","true","4","70","7","30","3","349","124","64","0.8134399999999999"
"5","true","4","70","7","30","10","361","218","64","0.79048"
"3","true","4","70","7","30","221","87","834","64","0.09840000000000004"
"6","true","4","70","7","30","6","1","21","64","0.8036"
"3","true","4","70","7","30","222","81","839","64","0.09511999999999998"
"7","true","4","70","7","30","4","328","172","64","0.81016"
"5","true","4","70","7","30","11","325","266","64","0.7871999999999999"
"3","true","4","70","7","30","223","74","839","64","0.09184000000000003"
"3","true","4","70","7","30","224","47","838","64","0.08855999999999997"
"6","true","4","70","7","30","7","0","22","64","0.8003199999999999"
"7","true","4","70","7","30","5","287","222","64","0.8068799999999999"
"5","true","4","70","7","30","12","284","315","64","0.78392"
"3","true","4","70","7","30","225","50","826","64","0.08528000000000002"
"3","true","4","70","7","30","226","52","841","64","0.08199999999999996"
"7","true","4","70","7","30","6","250","270","64","0.8036"
"6","true","4","70","7","30","8","0","28","64","0.79704"
"5","true","4","70","7","30","13","247","366","64","0.78064"
"3","true","4","70","7","30","227","42","832","64","0.07872000000000001"
"3","true","4","70","7","30","228","41","825","64","0.07543999999999995"
"7","true","4","70","7","30","7","212","317","64","0.8003199999999999"
"5","true","4","70","7","30","14","201","415","64","0.7773599999999999"
"3","true","4","70","7","30","229","32","823","64","0.07216"
"6","true","4","70","7","30","9","0","28","64","0.7937599999999999"
"3","true","4","70","7","30","230","26","807","64","0.06887999999999994"
"7","true","4","70","7","30","8","175","371","64","0.79704"
"5","true","4","70","7","30","15","156","458","64","0.77408"
"3","true","4","70","7","30","231","29","781","64","0.06559999999999999"
"6","true","4","70","7","30","10","78","44","64","0.79048"
"7","true","4","70","7","30","9","124","405","64","0.7937599999999999"
"3","true","4","70","7","30","232","43","768","64","0.06232000000000004"
"5","true","4","70","7","30","16","112","504","64","0.7707999999999999"
"3","true","4","70","7","30","233","82","757","64","0.05903999999999998"
"5","true","4","70","7","30","17","56","536","64","0.76752"
"7","true","4","70","7","30","10","77","441","64","0.79048"
"3","true","4","70","7","30","234","132","773","64","0.05575999999999992"
"5","true","4","70","7","30","18","11","554","64","0.7642399999999999"
"6","true","4","70","7","30","11","361","94","64","0.7871999999999999"
"7","true","4","70","7","30","11","20","474","64","0.7871999999999999"
"3","true","4","70","7","30","235","163","775","64","0.05247999999999997"
"5","true","4","70","7","30","19","0","533","64","0.76096"
"3","true","4","70","7","30","236","170","781","64","0.04920000000000002"
"7","true","4","70","7","30","12","4","476","64","0.78392"
"6","true","4","70","7","30","12","440","145","64","0.78392"
"5","true","4","70","7","30","20","0","510","64","0.7576799999999999"
"3","true","4","70","7","30","237","166","779","64","0.04592000000000007"
"7","true","4","70","7","30","13","0","468","64","0.78064"
"3","true","4","70","7","30","238","168","792","64","0.04264000000000001"
"5","true","4","70","7","30","21","0","485","64","0.7544"
"6","true","4","70","7","30","13","389","201","64","0.78064"
"7","true","4","70","7","30","14","0","445","64","0.7773599999999999"
"3","true","4","70","7","30","239","153","793","64","0.03935999999999995"
"3","true","4","70","7","30","240","147","790","64","0.03608"
"5","true","4","70","7","30","22","0","462","64","0.75112"
"7","true","4","70","7","30","15","0","426","64","0.77408"
"6","true","4","70","7","30","14","345","251","64","0.7773599999999999"
"3","true","4","70","7","30","241","147","785","64","0.03280000000000005"
"5","true","4","70","7","30","23","0","434","64","0.74784"
"7","true","4","70","7","30","16","0","411","64","0.7707999999999999"
"3","true","4","70","7","30","242","161","791","64","0.0295200000000001"
"6","true","4","70","7","30","15","303","298","64","0.77408"
"3","true","4","70","7","30","243","155","798","64","0.02623999999999993"
"5","true","4","70","7","30","24","1","418","64","0.74456"
"7","true","4","70","7","30","17","0","391","64","0.76752"
"3","true","4","70","7","30","244","150","808","64","0.02295999999999998"
"6","true","4","70","7","30","16","260","351","64","0.7707999999999999"
"5","true","4","70","7","30","25","0","395","64","0.7412799999999999"
"3","true","4","70","7","30","245","144","810","64","0.01968000000000003"
"7","true","4","70","7","30","18","1","371","64","0.7642399999999999"
"3","true","4","70","7","30","246","137","817","64","0.01640000000000008"
"5","true","4","70","7","30","26","8","372","64","0.738"
"6","true","4","70","7","30","17","214","400","64","0.76752"
"7","true","4","70","7","30","19","1","353","64","0.76096"
"3","true","4","70","7","30","247","129","843","64","0.01311999999999991"
"5","true","4","70","7","30","27","25","359","64","0.7347199999999999"
"3","true","4","70","7","30","248","97","852","64","0.00983999999999996"
"6","true","4","70","7","30","18","166","445","64","0.7642399999999999"
"7","true","4","70","7","30","20","0","328","64","0.7576799999999999"
"3","true","4","70","7","30","249","90","867","64","0.00656000000000001"
"3","true","4","70","7","30","250","71","858","64","0.0032800000000000606"
"5","true","4","70","7","30","28","67","363","64","0.73144"
"6","true","4","70","7","30","19","120","482","64","0.76096"
"8","true","4","70","7","30","0","0","0","64","0.82"
"7","true","4","70","7","30","21","0","314","64","0.7544"
"6","true","4","70","7","30","20","86","521","64","0.7576799999999999"
"5","true","4","70","7","30","29","257","385","64","0.7281599999999999"
"7","true","4","70","7","30","22","1","291","64","0.75112"
"6","true","4","70","7","30","21","19","550","64","0.7544"
"5","true","4","70","7","30","30","289","427","64","0.72488"
"8","true","4","70","7","30","1","13","20","64","0.82"
"6","true","4","70","7","30","22","6","542","64","0.75112"
"7","true","4","70","7","30","23","1","272","64","0.74784"
"5","true","4","70","7","30","31","251","456","64","0.7216"
"6","true","4","70","7","30","23","1","523","64","0.74784"
"7","true","4","70","7","30","24","0","252","64","0.74456"
"5","true","4","70","7","30","32","225","493","64","0.71832"
"8","true","4","70","7","30","2","41","48","64","0.81672"
"6","true","4","70","7","30","24","2","502","64","0.74456"
"5","true","4","70","7","30","33","195","509","64","0.7150399999999999"
"7","true","4","70","7","30","25","16","237","64","0.7412799999999999"
"6","true","4","70","7","30","25","0","482","64","0.7412799999999999"
"5","true","4","70","7","30","34","169","535","64","0.71176"
"8","true","4","70","7","30","3","227","86","64","0.8134399999999999"
"6","true","4","70","7","30","26","0","463","64","0.738"
"7","true","4","70","7","30","26","100","237","64","0.738"
"5","true","4","70","7","30","35","146","562","64","0.70848"
"6","true","4","70","7","30","27","1","446","64","0.7347199999999999"
"5","true","4","70","7","30","36","122","578","64","0.7051999999999999"
"7","true","4","70","7","30","27","324","270","64","0.7347199999999999"
"8","true","4","70","7","30","4","402","145","64","0.81016"
"6","true","4","70","7","30","28","1","424","64","0.73144"
"5","true","4","70","7","30","37","93","587","64","0.70192"
"7","true","4","70","7","30","28","366","309","64","0.73144"
"8","true","4","70","7","30","5","354","197","64","0.8068799999999999"
"5","true","4","70","7","30","38","75","609","64","0.6986399999999999"
"6","true","4","70","7","30","29","1","410","64","0.7281599999999999"
"7","true","4","70","7","30","29","327","341","64","0.7281599999999999"
"5","true","4","70","7","30","39","73","622","64","0.69536"
"6","true","4","70","7","30","30","1","391","64","0.72488"
"5","true","4","70","7","30","40","53","625","64","0.69208"
"8","true","4","70","7","30","6","313","249","64","0.8036"
"7","true","4","70","7","30","30","301","379","64","0.72488"
"6","true","4","70","7","30","31","0","361","64","0.7216"
"5","true","4","70","7","30","41","32","625","64","0.6888"
"5","true","4","70","7","30","42","10","613","64","0.6855199999999999"
"7","true","4","70","7","30","31","267","401","64","0.7216"
"8","true","4","70","7","30","7","268","302","64","0.8003199999999999"
"6","true","4","70","7","30","32","1","337","64","0.71832"
"5","true","4","70","7","30","43","0","588","64","0.68224"
"7","true","4","70","7","30","32","253","429","64","0.71832"
"6","true","4","70","7","30","33","1","321","64","0.7150399999999999"
"8","true","4","70","7","30","8","223","352","64","0.79704"
"5","true","4","70","7","30","44","1","554","64","0.67896"
"7","true","4","70","7","30","33","225","459","64","0.7150399999999999"
"5","true","4","70","7","30","45","1","531","64","0.67568"
"6","true","4","70","7","30","34","1","295","64","0.71176"
"8","true","4","70","7","30","9","182","401","64","0.7937599999999999"
"7","true","4","70","7","30","34","198","480","64","0.71176"
"5","true","4","70","7","30","46","2","509","64","0.6724"
"6","true","4","70","7","30","35","0","275","64","0.70848"
"7","true","4","70","7","30","35","180","516","64","0.70848"
"8","true","4","70","7","30","10","143","442","64","0.79048"
"5","true","4","70","7","30","47","1","487","64","0.6691199999999999"
"6","true","4","70","7","30","36","0","255","64","0.7051999999999999"
"7","true","4","70","7","30","36","149","547","64","0.7051999999999999"
"8","true","4","70","7","30","11","105","493","64","0.7871999999999999"
"5","true","4","70","7","30","48","0","454","64","0.66584"
"7","true","4","70","7","30","37","118","580","64","0.70192"
"6","true","4","70","7","30","37","0","225","64","0.70192"
"8","true","4","70","7","30","12","38","531","64","0.78392"
"5","true","4","70","7","30","49","6","427","64","0.6625599999999999"
"7","true","4","70","7","30","38","63","609","64","0.6986399999999999"
"8","true","4","70","7","30","13","1","544","64","0.78064"
"6","true","4","70","7","30","38","29","214","64","0.6986399999999999"
"5","true","4","70","7","30","50","47","416","64","0.65928"
"7","true","4","70","7","30","39","16","625","64","0.69536"
"8","true","4","70","7","30","14","0","520","64","0.7773599999999999"
"6","true","4","70","7","30","39","243","226","64","0.69536"
"7","true","4","70","7","30","40","1","617","64","0.69208"
"5","true","4","70","7","30","51","146","424","64","0.6559999999999999"
"8","true","4","70","7","30","15","0","492","64","0.77408"
"7","true","4","70","7","30","41","0","594","64","0.6888"
"5","true","4","70","7","30","52","291","445","64","0.65272"
"6","true","4","70","7","30","40","438","259","64","0.69208"
"7","true","4","70","7","30","42","0","570","64","0.6855199999999999"
"8","true","4","70","7","30","16","1","474","64","0.7707999999999999"
"5","true","4","70","7","30","53","298","478","64","0.64944"
"7","true","4","70","7","30","43","2","533","64","0.68224"
"6","true","4","70","7","30","41","422","290","64","0.6888"
"8","true","4","70","7","30","17","0","457","64","0.76752"
"5","true","4","70","7","30","54","270","502","64","0.64616"
"7","true","4","70","7","30","44","11","518","64","0.67896"
"6","true","4","70","7","30","42","395","326","64","0.6855199999999999"
"8","true","4","70","7","30","18","20","455","64","0.7642399999999999"
"5","true","4","70","7","30","55","251","528","64","0.64288"
"7","true","4","70","7","30","45","1","496","64","0.67568"
"6","true","4","70","7","30","43","365","361","64","0.68224"
"5","true","4","70","7","30","56","230","551","64","0.6396"
"8","true","4","70","7","30","19","3","454","64","0.76096"
"7","true","4","70","7","30","46","8","468","64","0.6724"
"6","true","4","70","7","30","44","332","396","64","0.67896"
"5","true","4","70","7","30","57","209","576","64","0.63632"
"7","true","4","70","7","30","47","31","456","64","0.6691199999999999"
"8","true","4","70","7","30","20","2","435","64","0.7576799999999999"
"6","true","4","70","7","30","45","301","426","64","0.67568"
"5","true","4","70","7","30","58","186","587","64","0.6330399999999999"
"7","true","4","70","7","30","48","63","467","64","0.66584"
"8","true","4","70","7","30","21","0","415","64","0.7544"
"5","true","4","70","7","30","59","179","602","64","0.62976"
"6","true","4","70","7","30","46","273","455","64","0.6724"
"7","true","4","70","7","30","49","130","496","64","0.6625599999999999"
"5","true","4","70","7","30","60","169","611","64","0.6264799999999999"
"6","true","4","70","7","30","47","247","482","64","0.6691199999999999"
"8","true","4","70","7","30","22","0","404","64","0.75112"
"5","true","4","70","7","30","61","160","624","64","0.6232"
"7","true","4","70","7","30","50","184","518","64","0.65928"
"6","true","4","70","7","30","48","226","518","64","0.66584"
"5","true","4","70","7","30","62","147","643","64","0.61992"
"8","true","4","70","7","30","23","1","373","64","0.74784"
"7","true","4","70","7","30","51","173","536","64","0.6559999999999999"
"6","true","4","70","7","30","49","190","553","64","0.6625599999999999"
"5","true","4","70","7","30","63","124","657","64","0.61664"
"7","true","4","70","7","30","52","174","557","64","0.65272"
"6","true","4","70","7","30","50","158","576","64","0.65928"
"8","true","4","70","7","30","24","1","357","64","0.74456"
"5","true","4","70","7","30","64","102","673","64","0.6133599999999999"
"7","true","4","70","7","30","53","159","575","64","0.64944"
"5","true","4","70","7","30","65","93","683","64","0.61008"
"6","true","4","70","7","30","51","129","613","64","0.6559999999999999"
"7","true","4","70","7","30","54","133","595","64","0.64616"
"5","true","4","70","7","30","66","67","700","64","0.6068"
"8","true","4","70","7","30","25","1","329","64","0.7412799999999999"
"6","true","4","70","7","30","52","85","649","64","0.65272"
"5","true","4","70","7","30","67","27","713","64","0.60352"
"7","true","4","70","7","30","55","113","601","64","0.64288"
"6","true","4","70","7","30","53","42","676","64","0.64944"
"5","true","4","70","7","30","68","2","707","64","0.60024"
"8","true","4","70","7","30","26","7","306","64","0.738"
"6","true","4","70","7","30","54","6","688","64","0.64616"
"7","true","4","70","7","30","56","92","612","64","0.6396"
"5","true","4","70","7","30","69","2","671","64","0.5969599999999999"
"6","true","4","70","7","30","55","1","675","64","0.64288"
"7","true","4","70","7","30","57","70","628","64","0.63632"
"5","true","4","70","7","30","70","1","641","64","0.59368"
"6","true","4","70","7","30","56","1","655","64","0.6396"
"8","true","4","70","7","30","27","2","295","64","0.7347199999999999"
"7","true","4","70","7","30","58","51","639","64","0.6330399999999999"
"5","true","4","70","7","30","71","2","595","64","0.5903999999999999"
"6","true","4","70","7","30","57","0","630","64","0.63632"
"7","true","4","70","7","30","59","19","628","64","0.62976"
"5","true","4","70","7","30","72","0","572","64","0.58712"
"8","true","4","70","7","30","28","22","268","64","0.73144"
"6","true","4","70","7","30","58","0","586","64","0.6330399999999999"
"7","true","4","70","7","30","60","0","614","64","0.6264799999999999"
"5","true","4","70","7","30","73","0","540","64","0.5838399999999999"
"6","true","4","70","7","30","59","1","556","64","0.62976"
"7","true","4","70","7","30","61","4","579","64","0.6232"
"5","true","4","70","7","30","74","2","505","64","0.58056"
"8","true","4","70","7","30","29","140","271","64","0.7281599999999999"
"6","true","4","70","7","30","60","16","537","64","0.6264799999999999"
"7","true","4","70","7","30","62","0","540","64","0.61992"
"5","true","4","70","7","30","75","28","482","64","0.57728"
"6","true","4","70","7","30","61","21","524","64","0.6232"
"8","true","4","70","7","30","30","389","298","64","0.72488"
"7","true","4","70","7","30","63","1","510","64","0.61664"
"5","true","4","70","7","30","76","133","495","64","0.574"
"6","true","4","70","7","30","62","98","516","64","0.61992"
"7","true","4","70","7","30","64","1","474","64","0.6133599999999999"
"5","true","4","70","7","30","77","261","521","64","0.57072"
"8","true","4","70","7","30","31","382","327","64","0.7216"
"6","true","4","70","7","30","63","165","522","64","0.61664"
"7","true","4","70","7","30","65","3","452","64","0.61008"
"5","true","4","70","7","30","78","278","535","64","0.5674399999999999"
"6","true","4","70","7","30","64","219","548","64","0.6133599999999999"
"8","true","4","70","7","30","32","358","348","64","0.71832"
"7","true","4","70","7","30","66","22","434","64","0.6068"
"5","true","4","70","7","30","79","270","558","64","0.56416"
"6","true","4","70","7","30","65","201","577","64","0.61008"
"5","true","4","70","7","30","80","251","581","64","0.5608799999999999"
"7","true","4","70","7","30","67","68","450","64","0.60352"
"6","true","4","70","7","30","66","172","591","64","0.6068"
"8","true","4","70","7","30","33","341","374","64","0.7150399999999999"
"5","true","4","70","7","30","81","231","596","64","0.5576"
"6","true","4","70","7","30","67","157","595","64","0.60352"
"7","true","4","70","7","30","68","212","462","64","0.60024"
"5","true","4","70","7","30","82","219","603","64","0.5543199999999999"
"8","true","4","70","7","30","34","323","404","64","0.71176"
"6","true","4","70","7","30","68","153","605","64","0.60024"
"7","true","4","70","7","30","69","290","487","64","0.5969599999999999"
"5","true","4","70","7","30","83","215","618","64","0.55104"
"6","true","4","70","7","30","69","150","623","64","0.5969599999999999"
"8","true","4","70","7","30","35","296","443","64","0.70848"
"5","true","4","70","7","30","84","199","637","64","0.54776"
"7","true","4","70","7","30","70","271","521","64","0.59368"
"6","true","4","70","7","30","70","127","632","64","0.59368"
"5","true","4","70","7","30","85","181","658","64","0.54448"
"8","true","4","70","7","30","36","259","475","64","0.7051999999999999"
"6","true","4","70","7","30","71","114","655","64","0.5903999999999999"
"7","true","4","70","7","30","71","240","541","64","0.5903999999999999"
"5","true","4","70","7","30","86","163","671","64","0.5411999999999999"
"6","true","4","70","7","30","72","94","664","64","0.58712"
"8","true","4","70","7","30","37","231","502","64","0.70192"
"7","true","4","70","7","30","72","228","573","64","0.58712"
"5","true","4","70","7","30","87","142","689","64","0.53792"
"6","true","4","70","7","30","73","70","675","64","0.5838399999999999"
"5","true","4","70","7","30","88","116","707","64","0.53464"
"7","true","4","70","7","30","73","195","596","64","0.5838399999999999"
"6","true","4","70","7","30","74","41","675","64","0.58056"
"8","true","4","70","7","30","38","210","529","64","0.6986399999999999"
"5","true","4","70","7","30","89","109","718","64","0.5313599999999999"
"6","true","4","70","7","30","75","26","661","64","0.57728"
"5","true","4","70","7","30","90","90","733","64","0.52808"
"7","true","4","70","7","30","74","171","597","64","0.58056"
"6","true","4","70","7","30","76","22","628","64","0.574"
"8","true","4","70","7","30","39","187","555","64","0.69536"
"5","true","4","70","7","30","91","59","749","64","0.5247999999999999"
"7","true","4","70","7","30","75","164","621","64","0.57728"
"6","true","4","70","7","30","77","32","624","64","0.57072"
"5","true","4","70","7","30","92","45","749","64","0.52152"
"8","true","4","70","7","30","40","160","583","64","0.69208"
"7","true","4","70","7","30","76","138","637","64","0.574"
"6","true","4","70","7","30","78","70","626","64","0.5674399999999999"
"5","true","4","70","7","30","93","17","742","64","0.51824"
"7","true","4","70","7","30","77","127","656","64","0.57072"
"8","true","4","70","7","30","41","137","609","64","0.6888"
"5","true","4","70","7","30","94","3","725","64","0.51496"
"6","true","4","70","7","30","79","70","637","64","0.56416"
"7","true","4","70","7","30","78","115","674","64","0.5674399999999999"
"5","true","4","70","7","30","95","3","689","64","0.5116799999999999"
"8","true","4","70","7","30","42","109","634","64","0.6855199999999999"
"6","true","4","70","7","30","80","51","658","64","0.5608799999999999"
"7","true","4","70","7","30","79","83","685","64","0.56416"
"5","true","4","70","7","30","96","9","657","64","0.5084"
"6","true","4","70","7","30","81","62","663","64","0.5576"
"8","true","4","70","7","30","43","85","666","64","0.68224"
"7","true","4","70","7","30","80","53","698","64","0.5608799999999999"
"5","true","4","70","7","30","97","3","624","64","0.50512"
"6","true","4","70","7","30","82","56","667","64","0.5543199999999999"
"8","true","4","70","7","30","44","48","676","64","0.67896"
"7","true","4","70","7","30","81","5","684","64","0.5576"
"5","true","4","70","7","30","98","4","601","64","0.5018400000000001"
"6","true","4","70","7","30","83","28","664","64","0.55104"
"7","true","4","70","7","30","82","5","659","64","0.5543199999999999"
"8","true","4","70","7","30","45","15","693","64","0.67568"
"5","true","4","70","7","30","99","5","585","64","0.49855999999999995"
"6","true","4","70","7","30","84","2","664","64","0.54776"
"7","true","4","70","7","30","83","2","626","64","0.55104"
"8","true","4","70","7","30","46","1","677","64","0.6724"
"5","true","4","70","7","30","100","3","548","64","0.49528"
"6","true","4","70","7","30","85","23","641","64","0.54448"
"7","true","4","70","7","30","84","1","599","64","0.54776"
"8","true","4","70","7","30","47","2","654","64","0.6691199999999999"
"5","true","4","70","7","30","101","9","532","64","0.49199999999999994"
"6","true","4","70","7","30","86","21","630","64","0.5411999999999999"
"7","true","4","70","7","30","85","7","574","64","0.54448"
"8","true","4","70","7","30","48","0","626","64","0.66584"
"5","true","4","70","7","30","102","55","511","64","0.48872"
"6","true","4","70","7","30","87","27","609","64","0.53792"
"7","true","4","70","7","30","86","0","556","64","0.5411999999999999"
"8","true","4","70","7","30","49","1","588","64","0.6625599999999999"
"6","true","4","70","7","30","88","45","600","64","0.53464"
"5","true","4","70","7","30","103","180","516","64","0.4854399999999999"
"7","true","4","70","7","30","87","1","538","64","0.53792"
"8","true","4","70","7","30","50","15","572","64","0.65928"
"6","true","4","70","7","30","89","64","598","64","0.5313599999999999"
"5","true","4","70","7","30","104","327","547","64","0.48216"
"7","true","4","70","7","30","88","1","503","64","0.53464"
"6","true","4","70","7","30","90","130","597","64","0.52808"
"8","true","4","70","7","30","51","2","552","64","0.6559999999999999"
"5","true","4","70","7","30","105","301","563","64","0.47888"
"7","true","4","70","7","30","89","31","480","64","0.5313599999999999"
"6","true","4","70","7","30","91","158","616","64","0.5247999999999999"
"5","true","4","70","7","30","106","286","582","64","0.47559999999999997"
"8","true","4","70","7","30","52","4","520","64","0.65272"
"7","true","4","70","7","30","90","147","493","64","0.52808"
"6","true","4","70","7","30","92","184","630","64","0.52152"
"5","true","4","70","7","30","107","271","595","64","0.47231999999999996"
"8","true","4","70","7","30","53","71","494","64","0.64944"
"7","true","4","70","7","30","91","279","515","64","0.5247999999999999"
"6","true","4","70","7","30","93","167","641","64","0.51824"
"5","true","4","70","7","30","108","256","607","64","0.46903999999999996"
"6","true","4","70","7","30","94","154","658","64","0.51496"
"5","true","4","70","7","30","109","247","620","64","0.46576"
"8","true","4","70","7","30","54","144","497","64","0.64616"
"7","true","4","70","7","30","92","294","546","64","0.52152"
"6","true","4","70","7","30","95","148","670","64","0.5116799999999999"
"5","true","4","70","7","30","110","236","636","64","0.46247999999999995"
"7","true","4","70","7","30","93","263","559","64","0.51824"
"8","true","4","70","7","30","55","241","518","64","0.64288"
"6","true","4","70","7","30","96","137","682","64","0.5084"
"5","true","4","70","7","30","111","220","656","64","0.4592"
"7","true","4","70","7","30","94","250","589","64","0.51496"
"6","true","4","70","7","30","97","134","693","64","0.50512"
"8","true","4","70","7","30","56","254","542","64","0.6396"
"5","true","4","70","7","30","112","201","664","64","0.45592"
"6","true","4","70","7","30","98","117","694","64","0.5018400000000001"
"5","true","4","70","7","30","113","194","684","64","0.45264"
"7","true","4","70","7","30","95","223","612","64","0.5116799999999999"
"8","true","4","70","7","30","57","230","563","64","0.63632"
"6","true","4","70","7","30","99","117","701","64","0.49855999999999995"
"5","true","4","70","7","30","114","172","700","64","0.44936"
"7","true","4","70","7","30","96","200","637","64","0.5084"
"6","true","4","70","7","30","100","109","716","64","0.49528"
"5","true","4","70","7","30","115","150","702","64","0.44608"
"8","true","4","70","7","30","58","212","567","64","0.6330399999999999"
"7","true","4","70","7","30","97","177","650","64","0.50512"
"6","true","4","70","7","30","101","84","726","64","0.49199999999999994"
"5","true","4","70","7","30","116","148","704","64","0.44279999999999997"
"7","true","4","70","7","30","98","166","659","64","0.5018400000000001"
"6","true","4","70","7","30","102","50","718","64","0.48872"
"8","true","4","70","7","30","59","209","574","64","0.62976"
"5","true","4","70","7","30","117","154","733","64","0.43951999999999997"
"6","true","4","70","7","30","103","22","731","64","0.4854399999999999"
"7","true","4","70","7","30","99","146","668","64","0.49855999999999995"
"5","true","4","70","7","30","118","126","752","64","0.43623999999999996"
"8","true","4","70","7","30","60","205","581","64","0.6264799999999999"
